uri,id,label,description,created_at
https://orkg.org/property/P34081,P34081,Machine Learning Method,,2021-01-13T16:00:50.753765+01:00
https://orkg.org/property/P174289,P174289,machine learning models,,2025-05-16T13:46:17.64925586+02:00
https://orkg.org/property/P137002,P137002,machine learning objective,,2024-03-13T09:43:53.30088305+01:00
https://orkg.org/property/P37516,P37516,Machine Learning Paradigm,,2021-05-31T18:47:49.171109+02:00
https://orkg.org/property/P198235,P198235,machine learning regressor,,2026-06-08T10:12:47.80274624+02:00
https://orkg.org/property/P34082,P34082,Machine Learning Task,,2021-01-13T16:00:50.888822+01:00
https://orkg.org/property/P142006,P142006,machine used,machine in which an investigated component was placed,2024-04-11T13:02:39.419000364+02:00
https://orkg.org/property/P180057,P180057,Machine/Deep Learning Algorithms,,2025-09-12T11:39:26.58576061+02:00
https://orkg.org/property/P66025,P66025,Macro Accuracy,,2022-08-04T20:21:59.64861Z
https://orkg.org/property/P20163,P20163,MACRO F1 value,,2020-06-02T20:09:53.618721+02:00
https://orkg.org/property/P58034,P58034, Macro F1 word-level,,2022-06-19T22:49:45.891419Z
https://orkg.org/property/P66022,P66022,Macro F1-Score,,2022-08-04T20:14:22.962729Z
https://orkg.org/property/P71082,P71082,macro-F1,,2022-09-28T16:51:26.469694Z
https://orkg.org/property/wikidata:P186,wikidata:P186,made from material,,2023-04-16T11:45:10.494254+02:00
https://orkg.org/property/P4021,P4021,MAE,%,2019-01-06T15:04:07.692Z
https://orkg.org/property/P200349,P200349,magnification,,2026-06-26T11:24:37.31845652+02:00
https://orkg.org/property/P15510,P15510,Main components (P5%),,2020-03-31T11:11:41.533+02:00
https://orkg.org/property/P119130,P119130,Main conclusion,,2023-07-31T22:41:07.415557+02:00
https://orkg.org/property/P154050,P154050,Main Discipline,,2024-08-22T18:10:23.530255757+02:00
https://orkg.org/property/P119028,P119028,Main findings,Main findings of the study,2023-07-19T22:20:11.649136+02:00
https://orkg.org/property/P116003,P116003,main outcome measures,main outcome measures,2023-05-31T14:54:01.146368+02:00
https://orkg.org/property/P25020,P25020,Main Products,,2020-07-13T13:08:50.41966+02:00
https://orkg.org/property/P15524,P15524,Main purpose,,2020-03-31T11:18:29.569+02:00
https://orkg.org/property/P15271,P15271,Main question,,2020-03-30T21:41:28.243+02:00
https://orkg.org/property/P15190,P15190,Main Result,,2020-03-30T21:23:23.99+02:00
https://orkg.org/property/P110112,P110112,main techniques used,,2023-05-03T13:14:44.497752+02:00
https://orkg.org/property/P174427,P174427,main_experiment,,2025-05-16T22:28:45.759507509+02:00
https://orkg.org/property/P39156,P39156,Main_manipulation_of_interest,,2021-07-12T15:20:46.453194+02:00
https://orkg.org/property/P188129,P188129,mainEntity,Indicates the primary entity described in some page or other CreativeWork. Inverse property: mainEntityOfPage,2026-03-10T17:58:57.98739869+01:00
https://orkg.org/property/P188157,P188157,mainEntityOfPage,Indicates a page (or other CreativeWork) for which this thing is the main entity being described. See background notes for details. Inverse property: mainEntity,2026-03-10T18:00:10.184727237+01:00
https://orkg.org/property/P49046,P49046,maintainer,Individual responsible for maintaining the software (usually includes an email contact address),2022-04-19T10:45:54.006318+02:00
https://orkg.org/property/P154059,P154059,Maintainers,,2024-08-22T18:10:23.984942578+02:00
https://orkg.org/property/wikidata:P10568,wikidata:P10568,maintains linking to,,2023-05-12T14:50:02.842256+02:00
https://orkg.org/property/P104006,P104006,Maintenance,Lists if entity was actively maintained in 2022,2023-03-09T06:35:12.852695Z
https://orkg.org/property/P82003,P82003,major classes,,2022-11-29T11:35:45.572386Z
https://orkg.org/property/P15063,P15063,Major Contributions,,2020-03-30T20:56:34.31+02:00
https://orkg.org/property/P130036,P130036,major elements,primaly elements of the proposed model,2023-12-06T12:13:48.235919989+01:00
https://orkg.org/property/P71205,P71205,major phases,,2022-10-19T12:33:34.649769Z
https://orkg.org/property/P184006,P184006,male:female ratio,proportion of study participants reportedly of male or female sex,2025-12-13T11:20:21.136374495+01:00
https://orkg.org/property/P130039,P130039,managed by,"represents the functioning of layer
",2023-12-06T12:48:15.370382619+01:00
https://orkg.org/property/P119166,P119166,Management system,,2023-08-15T12:21:43.022898+02:00
https://orkg.org/property/P154039,P154039,management_actions,,2024-08-16T02:34:16.919121679+02:00
https://orkg.org/property/MANIFESTATION_OF,MANIFESTATION_OF,manifestation of,,2021-12-21T16:32:45.61063+01:00
https://orkg.org/property/P156025,P156025,Manual,,2024-09-12T23:57:14.134955465+02:00
https://orkg.org/property/P174541,P174541,manual_observation,,2025-05-18T14:48:53.664842103+02:00
https://orkg.org/property/P136021,P136021,Manually attaching full-text,Ability of the tool to allow the user to manually add full-text papers,2024-03-04T22:04:56.048074318+01:00
https://orkg.org/property/wikidata:P176,wikidata:P176,manufacturer,,2023-05-10T16:12:33.094255+02:00
https://orkg.org/property/P156067,P156067,manufacturerIdentifier,,2024-09-26T16:18:25.381317131+02:00
https://orkg.org/property/P156065,P156065,manufacturerName,,2024-09-26T16:18:25.380953799+02:00
https://orkg.org/property/P144012,P144012,mAP,,2024-05-06T23:17:26.606028162+02:00
https://orkg.org/property/P198232,P198232,map type,,2026-06-08T10:11:29.926124315+02:00
https://orkg.org/property/P145032,P145032,MAP_score,,2024-05-21T13:14:04.245240273+02:00
https://orkg.org/property/P4020,P4020,MAPE,,2019-01-06T15:04:07.692Z
https://orkg.org/property/P154060,P154060,Mapping,,2024-08-22T18:10:24.048209298+02:00
https://orkg.org/property/P34593,P34593,Mapping to other identifiers,Describes the linking with other identifiers within different infrastructures,2021-03-29T10:50:01.792453+02:00
https://orkg.org/property/P20075,P20075,mask,,2020-06-01T10:29:44.813816+02:00
https://orkg.org/property/P112019,P112019,mass loading,Mass loading is defined by the weight of electrode slurry on the current collector in a unit area.,2023-05-10T15:59:15.441055+02:00
https://orkg.org/property/P25040,P25040,matches,,2020-07-16T10:31:25.757254+02:00
https://orkg.org/property/P97135,P97135,matching strategy,"The technique used to match the elements from two resources (e.g., matching a cell in a tabular data to an instance of a Knowledge Graph)",2023-02-04T12:42:12.142846Z
https://orkg.org/property/P41263,P41263,materal,,2021-08-16T10:28:41.144908+02:00
https://orkg.org/property/MATERIAL,MATERIAL,material,"The material refers to the key resources or entities utilized in a research contribution to address the stated research problem. Depending on the domain, materials can take various forms—for example, benchmark datasets in AI (such as ImageNet for image classification) or chemical compounds in material sciences. In the Open Research Knowledge Graph, capturing materials provides insights into the foundational elements that support the research findings.",2022-06-30T08:21:35.636153Z
https://orkg.org/property/P184296,P184296,Material Accessible,"Material Accessible refers to whether the research materials, such as datasets, software, experimental protocols, or other resources used or produced in the research, are made available and accessible to other researchers or the public. This property indicates the openness and reproducibility of the research by enabling others to access and utilize the materials for verification, replication, or further study.",2026-01-13T14:59:06.008111232+01:00
https://orkg.org/property/P200403,P200403,material description,,2026-06-26T15:36:24.505418576+02:00
https://orkg.org/property/P187011,P187011,material link,Link to material used in the study,2026-02-12T11:57:27.498098164+01:00
https://orkg.org/property/P39016,P39016,Material of the cantilever,,2021-06-18T17:32:23.100757+02:00
https://orkg.org/property/P200404,P200404,material state,,2026-06-26T15:36:58.282746741+02:00
https://orkg.org/property/P37431,P37431,Material structure,,2021-05-30T22:29:22.404705+02:00
https://orkg.org/property/P183127,P183127,Material type,,2025-11-07T16:31:45.627714522+01:00
https://orkg.org/property/P41931,P41931,Material/Method,,2021-10-22T10:23:29.184375+02:00
https://orkg.org/property/P161008,P161008,MaterialDeposited,,2024-12-18T02:12:33.247501946+01:00
https://orkg.org/property/P188130,P188130,materialExtent,The quantity of the materials being described or an expression of the physical space they occupy.,2026-03-10T17:59:01.773931201+01:00
https://orkg.org/property/P161031,P161031,MaterialProperties,,2024-12-18T02:40:29.026883091+01:00
https://orkg.org/property/P166001,P166001,Materials,,2025-03-10T14:31:39.868340182+01:00
https://orkg.org/property/P59182,P59182,materials for testing,,2022-07-10T20:04:18.436893Z
https://orkg.org/property/P147011,P147011,math format ,Mathematical Representation Formats,2024-06-12T18:16:48.473479259+02:00
https://orkg.org/property/P184289,P184289,Mathematical Formulae,"Mathematical Formulae refer to the use of mathematical expressions and equations that encapsulate key concepts, models, or results within a research paper. They serve as a precise and concise way to represent theoretical frameworks, algorithms, or quantitative relationships that are central to the paper's scientific contribution.",2026-01-13T14:52:41.24217221+01:00
https://orkg.org/property/P188054,P188054,Mathematical formulation,,2026-03-03T04:33:57.401266959+01:00
https://orkg.org/property/P41907,P41907,Mathematical model,,2021-10-19T19:25:03.568385+02:00
https://orkg.org/property/P15400,P15400,Matheuristic,,2020-03-31T09:58:48.368+02:00
https://orkg.org/property/P147027,P147027,matrix,"The matrix refers to the primary material in which the filler (graphene) is dispersed. It plays a crucial role in determining the mechanical and physical properties of the composite material, such as its strength, flexibility, and resilience",2024-06-17T15:10:10.519773211+02:00
https://orkg.org/property/P45129,P45129,Matrix-based,,2022-03-09T09:05:49.442592+01:00
https://orkg.org/property/P58063,P58063,Matthews Correlation Coefficient (MCC),,2022-06-23T08:30:36.03528Z
https://orkg.org/property/P52016,P52016,Maturity Definition,Indicates whether the maturity model has a maturity definition.,2022-04-26T09:25:50.97588Z
https://orkg.org/property/P55007,P55007,Maturity has Definition,Indicates whether the maturity model has a maturity definition.,2022-05-05T10:43:35.420185Z
https://orkg.org/property/P151068,P151068,max batch size,"maximum batch size
",2024-07-25T11:13:06.43460381+02:00
https://orkg.org/property/P157005,P157005,max context window,"The maximum context window refers to the maximum number of tokens that a language model can consider at once when processing input data. It defines the length of the input sequence that the model can handle in a single forward pass. In the context of SLMs, the maximum context window varies across different models, ranging from 1k to 128k.",2024-10-17T01:49:03.365229401+02:00
https://orkg.org/property/sh:maxCount,sh:maxCount,max count,Specifies the maximum number of values in the set of value nodes.,2023-03-28T13:15:43.385706+02:00
https://orkg.org/property/P200157,P200157,max operating temperature,,2026-06-25T11:21:23.524095883+02:00
https://orkg.org/property/P198035,P198035,max size,,2026-06-03T14:52:36.911997732+02:00
https://orkg.org/property/P15650,P15650,Max. reduction,,2020-03-31T12:16:08.428+02:00
https://orkg.org/property/P180005,P180005,Maximum aspect ratio (AR),The maximum aspect ratio (length/height) of the LHAR channel.,2025-09-04T10:34:02.363627992+02:00
https://orkg.org/property/P41187,P41187,Maximum experimental range,,2021-08-09T09:20:27.565122+02:00
https://orkg.org/property/P59237,P59237,Maximum input text (tokens),,2022-07-12T08:46:56.023325Z
https://orkg.org/property/P110076,P110076,maximum number of parameters (in million),"The peak number of parameters the AI model supports, often referring to the largest variant in a model family.",2023-04-29T09:19:50.784084+02:00
https://orkg.org/property/P84020,P84020,Maximum post per event,,2022-12-01T08:01:36.359461Z
https://orkg.org/property/P74025,P74025,Maximum Posts per Event,,2022-11-04T11:17:38.071001Z
https://orkg.org/property/P78009,P78009,maximum stimulator output,,2022-11-17T13:17:46.300451Z
https://orkg.org/property/P44110,P44110,Maximum time,,2022-01-02T16:11:46.165432+01:00
https://orkg.org/property/wikidata:P2312,wikidata:P2312,maximum value,,2022-11-30T12:37:13.846823Z
https://orkg.org/property/P20129,P20129,Maxpooling,,2020-06-02T10:12:06.40185+02:00
https://orkg.org/property/P47034,P47034,maxValue,The upper value of some characteristic or property.,2022-04-01T18:27:05.660161+02:00
https://orkg.org/property/P47000,P47000,mean,Mean is the average value in a collection of numbers,2022-03-23T14:12:36.388468+01:00
https://orkg.org/property/P132022,P132022,Mean absolute deviation,,2024-01-05T11:56:06.215930494+01:00
https://orkg.org/property/P71161,P71161,mean absolute error,,2022-10-14T08:46:18.911163Z
https://orkg.org/property/P70003,P70003,mean absolute percentage error,,2022-09-01T12:43:31.697054Z
https://orkg.org/property/wikidata:P4442,wikidata:P4442,mean age,,2024-06-17T18:54:12.242793253+02:00
https://orkg.org/property/P203041,P203041,mean authority,,2026-07-25T01:31:38.293621806+02:00
https://orkg.org/property/P9011,P9011,mean Average Precision,Metric used to evaluate object detection models,2020-03-11T18:51:29.302+01:00
https://orkg.org/property/P79007,P79007,Mean Average Recall,Mean average recall,2022-11-22T15:02:25.499883Z
https://orkg.org/property/P62076,P62076,mean error (ME),"ME is taken as the mean of residuals and it calculates thedeviation of the predicted value. The ME will be 0, if the pre-dicted results are unbiased",2022-07-23T14:26:24.205143Z
https://orkg.org/property/P132008,P132008,mean noise to signal ratio,,2023-12-25T15:23:03.599824439+01:00
https://orkg.org/property/P16031,P16031,mean of serial interval,,2020-04-08T15:57:58.056948+02:00
https://orkg.org/property/P143019,P143019,Mean Reciprocal Rank (MRR),"Mean
Reciprocal Rank (MRR)",2024-05-03T13:59:39.122391479+02:00
https://orkg.org/property/P16025,P16025,mean serial interval,,2020-04-08T15:56:42.697634+02:00
https://orkg.org/property/P66023,P66023,Mean Squared Error (MSE),,2022-08-04T20:20:34.66772Z
https://orkg.org/property/P39158,P39158,mean value,,2021-07-12T17:22:03.438791+02:00
https://orkg.org/property/P36082,P36082,Means of evaluation,,2021-05-10T21:09:55.802791+02:00
https://orkg.org/property/P4006,P4006,measure,,2019-01-06T15:04:07.692Z
https://orkg.org/property/P15668,P15668,Measure of completeness,,2020-03-31T12:20:48.249+02:00
https://orkg.org/property/P32117,P32117,Measure of disturbance,,2020-11-15T17:27:41.257198+01:00
https://orkg.org/property/P32122,P32122,Measure of propagule pressure,,2020-11-16T17:00:38.946006+01:00
https://orkg.org/property/P33006,P33006,Measure of resistance/susceptibility,,2020-11-20T10:07:55.039813+01:00
https://orkg.org/property/P29011,P29011,Measure of species similarity,,2020-10-26T16:47:26.62562+01:00
https://orkg.org/property/P36033,P36033,measured,,2021-05-06T12:44:28.184174+02:00
https://orkg.org/property/P181045,P181045,Measured agreement,The agreement measured among annotators in an annotation process for a dataset.,2025-09-21T16:40:53.031925419+02:00
https://orkg.org/property/P44002,P44002,Measured at temperature,,2021-12-14T22:32:55.376743+01:00
https://orkg.org/property/P7069,P7069,measured by,,2020-01-29T18:03:40.656+01:00
https://orkg.org/property/P174295,P174295,measured during,,2025-05-16T13:46:18.115263055+02:00
https://orkg.org/property/P174294,P174294,measured for,,2025-05-16T13:46:18.044002182+02:00
https://orkg.org/property/P43238,P43238,Measured in,,2021-12-02T21:55:27.771813+01:00
https://orkg.org/property/P44064,P44064,Measured in conditions,,2021-12-29T16:26:39.294237+01:00
https://orkg.org/property/wikidata:P111,wikidata:P111,measured physical quantity,,2023-03-24T16:14:29.584544+01:00
https://orkg.org/property/P175095,P175095,measured_by,The measurement instrument or scale used to assess it,2025-07-04T08:12:37.51703783+02:00
https://orkg.org/property/P174391,P174391,measured_during,,2025-05-16T21:30:29.062163714+02:00
https://orkg.org/property/P174390,P174390,measured_for,,2025-05-16T21:30:28.989735361+02:00
https://orkg.org/property/P174380,P174380,measured_in,,2025-05-16T21:30:28.281357483+02:00
https://orkg.org/property/P110121,P110121,measurement,Measurement of a quality,2023-05-04T15:26:56.458174+02:00
https://orkg.org/property/P16028,P16028,measurement condition 1,,2020-04-08T15:57:16.199195+02:00
https://orkg.org/property/P16029,P16029,measurement condition 2,,2020-04-08T15:57:22.740199+02:00
https://orkg.org/property/P62000,P62000,Measurement Location,,2022-07-20T08:16:37.857274Z
https://orkg.org/property/P200459,P200459,measurement points,,2026-06-26T17:21:53.442471817+02:00
https://orkg.org/property/P173041,P173041,Measurement tools,,2025-05-04T15:37:53.67765993+02:00
https://orkg.org/property/P15511,P15511,Measurement type,,2020-03-31T11:14:57.289+02:00
https://orkg.org/property/P110123,P110123,measurement value,The value of the measurement,2023-05-04T15:30:22.157762+02:00
https://orkg.org/property/P23166,P23166,"Measurement, Rater ",,2020-06-26T13:53:33.225263+02:00
https://orkg.org/property/P188083,P188083,measurementMethod,"A subproperty of measurementTechnique that can be used for specifying specific methods, in particular via MeasurementMethodEnum.",2026-03-10T17:57:08.371271671+01:00
https://orkg.org/property/P15273,P15273,Measurements,,2020-03-30T21:45:48.618+02:00
https://orkg.org/property/P41579,P41579,Measurements_Aggregate-based measures,,2021-09-13T16:50:23.518024+02:00
https://orkg.org/property/P41580,P41580,Measurements_Component-based measures,,2021-09-13T16:50:34.205249+02:00
https://orkg.org/property/SCHEMAORG:measurementTechnique,SCHEMAORG:measurementTechnique,measurementTechnique,"A technique, method or technology used in an Observation, StatisticalVariable or Dataset (or DataDownload, DataCatalog), corresponding to the method used for measuring the corresponding variable(s) (for datasets, described using variableMeasured; for Observation, a StatisticalVariable). Often but not necessarily each variableMeasured will have an explicit representation as (or mapping to) an property such as those defined in Schema.org, or other RDF vocabularies and ""knowledge graphs"". In that case the subproperty of variableMeasured called measuredProperty is applicable. The measurementTechnique property helps when extra clarification is needed about how a measuredProperty was measured. This is oriented towards scientific and scholarly dataset publication but may have broader applicability; it is not intended as a full representation of measurement, but can often serve as a high level summary for dataset discovery. For example, if variableMeasured is: molecule concentration, measurementTechnique could be: ""mass spectrometry"" or ""nmr spectroscopy"" or ""colorimetry"" or ""immunofluorescence"". If the variableMeasured is ""depression rating"", the measurementTechnique could be ""Zung Scale"" or ""HAM-D"" or ""Beck Depression Inventory"". If there are several variableMeasured properties recorded for some given data object, use a PropertyValue for each variableMeasured and attach the corresponding measurementTechnique. The value can also be from an enumeration, organized as a MeasurementMetholdEnumeration.",2022-08-25T15:32:19.593778Z
https://orkg.org/property/P7068,P7068,Measures,,2020-01-29T18:02:01.572+01:00
https://orkg.org/property/P56049,P56049,measures of frequency,"Frequency measures compare one part of the distribution to another part of the distribution, or to the entire distribution.",2022-05-31T11:12:19.916353Z
https://orkg.org/property/P57010,P57010,measures of position,Determines the position of a single value in relation to other values in a sample or a population data set. ,2022-06-01T11:43:21.511513Z
https://orkg.org/property/P149066,P149066,measuring instrument,"The measuring instrument predicate specifies the specific tool or device used in the research to gather data, make observations, or conduct experiments in a scientific study.",2024-07-04T07:12:58.666213831+02:00
https://orkg.org/property/P146013,P146013,measuring parameter,,2024-06-07T00:32:28.576799227+02:00
https://orkg.org/property/P43237,P43237,Meaured in,,2021-12-02T21:47:28.933073+01:00
https://orkg.org/property/P141009,P141009,Mechanical Properties,"Describes the physical characteristics of the film, including hardness, elasticity, and resistance to mechanical stress.",2024-04-10T13:42:10.24012298+02:00
https://orkg.org/property/P40020,P40020,Mechanism,,2021-07-13T23:04:51.447146+02:00
https://orkg.org/property/P191007,P191007,mechanism of action,,2026-04-16T11:35:52.199297314+02:00
https://orkg.org/property/P59132,P59132,Media Type,,2022-07-07T07:41:15.595983Z
https://orkg.org/property/P36099,P36099,Media/Channel,,2021-05-12T14:39:03.32742+02:00
https://orkg.org/property/P174234,P174234,media_format,,2025-05-15T23:50:55.058851153+02:00
https://orkg.org/property/P57006,P57006,median,"The median is the middle number in a sorted, ascending or descending, list of numbers.",2022-06-01T11:37:02.464133Z
https://orkg.org/property/P178011,P178011,median compared to,Indicates that an entity has been evaluated in relation to another entity for the purpose of comparison.,2025-08-18T14:43:59.288357812+02:00
https://orkg.org/property/P9017,P9017,Median Rank,,2020-03-12T10:47:34.49+01:00
https://orkg.org/property/P15450,P15450,Mediator,,2020-03-31T10:08:08.06+02:00
https://orkg.org/property/P184077,P184077,mediaType,,2025-12-17T13:06:39.086726488+01:00
https://orkg.org/property/wikidata:P1050,wikidata:P1050,medical condition,,2023-05-31T14:09:40.884712+02:00
https://orkg.org/property/P197074,P197074,medium,,2026-05-30T23:49:02.546873002+02:00
https://orkg.org/property/P199061,P199061,medium composition,,2026-06-22T13:40:01.99228343+02:00
https://orkg.org/property/P97019,P97019,membership metadata,Member of an organization,2023-01-28T14:38:32.004091Z
https://orkg.org/property/P195154,P195154,membrane type,,2026-05-27T16:53:27.977800445+02:00
https://orkg.org/property/P39007,P39007,Memory,"Computer memory, e.g. how much memory a system has or is required for a specific task",2021-06-16T14:16:38.325738+02:00
https://orkg.org/property/P198341,P198341,memory model,,2026-06-08T13:37:20.979257554+02:00
https://orkg.org/property/P49007,P49007,memory requirements,Minimum memory requirements.,2022-04-14T12:43:16.85203+02:00
https://orkg.org/property/P15082,P15082,Memory Usage,,2020-03-30T21:00:14.661+02:00
https://orkg.org/property/P175049,P175049,memory usage / has measurement value,value of memory size,2025-07-01T18:35:46.763112321+02:00
https://orkg.org/property/P188169,P188169,memoryRequirements,Minimum memory requirements.,2026-03-10T21:45:45.691689135+01:00
https://orkg.org/property/P80009,P80009,mention Type,"Specify if a word (e.g., ""Ingredient"", ""Food item"", etc.) is mentioned in a post",2022-11-25T13:08:43.674851Z
https://orkg.org/property/P145000,P145000,mentioned,Threats to validity are mentioned but not classified.,2024-05-09T12:06:04.607721277+02:00
https://orkg.org/property/MENTIONED_IN,MENTIONED_IN,mentioned in,,2021-12-21T16:33:46.553782+01:00
https://orkg.org/property/mentions,mentions,mentions,"Indicates that the CreativeWork contains a reference to, but is not necessarily about a concept.",2024-07-31T10:29:07.678495312+02:00
https://orkg.org/property/P200286,P200286,mesh size,,2026-06-25T19:04:19.351087507+02:00
https://orkg.org/property/P147025,P147025,meta model,whether literature describes a meta model,2024-06-15T07:25:33.747995473+02:00
https://orkg.org/property/P184315,P184315,Meta-analysis,"Meta-analysis is a research method that systematically combines and analyzes data from multiple independent studies on a specific topic to derive overall conclusions, identify patterns, and assess the strength of evidence. It is used to provide a comprehensive and quantitative summary of existing research findings, enhancing the reliability and generalizability of results.",2026-01-13T15:24:01.130414679+01:00
https://orkg.org/property/P7050,P7050,Metadata,instance of a class fabio:Metadata. https://sparontologies.github.io/fabio/current/fabio.html#d4e4083,2020-01-21T10:53:07.081+01:00
https://orkg.org/property/P93009,P93009,metadata dataset type,"The metadata dataset can be either a ""header dataset"" or a ""reference dataset""",2022-12-21T22:13:53.250149Z
https://orkg.org/property/P188069,P188069,Metadata representation method,,2026-03-08T18:53:47.857494941+01:00
https://orkg.org/property/P34596,P34596,Metadata schema,instance of a class DataCite:MetadataScheme. https://sparontologies.github.io/datacite/current/datacite.html#d4e471,2021-03-29T11:00:30.657156+02:00
https://orkg.org/property/P154013,P154013,Metadata Standard Usage,,2024-08-13T12:14:43.537838309+02:00
https://orkg.org/property/P15399,P15399,Metaheuristic,,2020-03-31T09:58:48.302+02:00
https://orkg.org/property/P180039,P180039,metal precursor,"Rare-earth metal precursor used in the ALD/MLD process (e.g., Y(thd)₃, Ce(dpdmg)₃).",2025-09-08T13:06:20.710350916+02:00
https://orkg.org/property/P37539,P37539,Metal used,,2021-05-31T20:48:36.016629+02:00
https://orkg.org/property/P37538,P37538,Metals employed,,2021-05-31T20:47:20.501876+02:00
https://orkg.org/property/P37068,P37068,Metamodel maturity,,2021-05-19T17:03:46.267286+02:00
https://orkg.org/property/P37065,P37065,Metamodel operations,,2021-05-19T17:01:16.749664+02:00
https://orkg.org/property/METHOD,METHOD,method,"The method represents the approach, technique, or framework applied in a research contribution to address the specified research problem using the provided material.",2022-06-28T12:41:06.338403Z
https://orkg.org/property/P37198,P37198,Method (primary production),,2021-05-22T09:24:22.173056+02:00
https://orkg.org/property/P7103,P7103,method applied to,,2020-02-05T16:52:01.871+01:00
https://orkg.org/property/P16014,P16014,Method automation,Automation level (Automatic/Semi-automatic),2020-04-03T15:56:42.475931+02:00
https://orkg.org/property/P17007,P17007,method description,,2020-04-14T17:49:46.532911+02:00
https://orkg.org/property/P200599,P200599,method details,,2026-06-28T13:56:09.198964564+02:00
https://orkg.org/property/P119231,P119231,Method developed,Method developed,2023-08-26T18:33:42.23953+02:00
https://orkg.org/property/P82000,P82000,method evaluated,The method that is evaluated,2022-11-29T09:17:05.443533Z
https://orkg.org/property/P94012,P94012,method key-insight ,Refers to the way to achieve the goal desired in paper,2022-12-23T13:17:39.477605Z
https://orkg.org/property/P184262,P184262,Method label,,2026-01-07T00:21:15.520026521+01:00
https://orkg.org/property/P145012,P145012,method name,The exact name of the method used for data collection reported in the publication.,2024-05-14T13:40:52.993008648+02:00
https://orkg.org/property/P71201,P71201,method of,,2022-10-19T10:00:30.822646Z
https://orkg.org/property/P181075,P181075,method of assessment,assessment,2025-10-05T00:26:19.663234551+02:00
https://orkg.org/property/P54002,P54002,Method resolution,,2022-04-29T15:06:31.242501Z
https://orkg.org/property/P178047,P178047,method statement,What was the method used for?,2025-08-20T18:39:46.900947924+02:00
https://orkg.org/property/P94003,P94003,method type,The type of the method which is used.,2022-12-23T11:56:02.622655Z
https://orkg.org/property/P59192,P59192,Method(s),,2022-07-11T08:27:55.021633Z
https://orkg.org/property/P15653,P15653,Method/ Technique(s)/(Database),,2020-03-31T12:16:45.181+02:00
https://orkg.org/property/P15417,P15417,Method/Technique(s)/ Database,,2020-03-31T10:01:37.665+02:00
https://orkg.org/property/P174329,P174329,method_limitations,,2025-05-16T21:04:15.906276446+02:00
https://orkg.org/property/P174140,P174140,method_sequencing,,2025-05-12T22:04:22.552785058+02:00
https://orkg.org/property/P174078,P174078,method_triangulation,,2025-05-12T22:04:16.874347272+02:00
https://orkg.org/property/P166008,P166008,MethodDetails,,2025-03-10T15:02:39.968999385+01:00
https://orkg.org/property/P184236,P184236,Methodolgy,,2025-12-21T15:48:06.482236363+01:00
https://orkg.org/property/P129046,P129046,methodological context,,2023-11-21T17:41:48.826093568+01:00
https://orkg.org/property/P174205,P174205,methodological_adaptations,,2025-05-15T23:50:53.021019718+02:00
https://orkg.org/property/P174122,P174122,methodological_innovations,,2025-05-12T22:04:20.892521845+02:00
https://orkg.org/property/P174059,P174059,methodological_rationale,,2025-05-12T22:04:15.184922157+02:00
https://orkg.org/property/P201007,P201007,methodologie,,2026-07-11T13:59:52.323062172+02:00
https://orkg.org/property/P147021,P147021,methodology,description,2024-06-13T14:33:14.939896642+02:00
https://orkg.org/property/P37074,P37074,Methodology maturity,,2021-05-19T17:06:37.570541+02:00
https://orkg.org/property/P150030,P150030,methodology used,"methodology used for fake news detection
",2024-07-20T14:09:54.623158634+02:00
https://orkg.org/property/P118033,P118033,methods ,methods used in research,2023-06-24T18:19:39.984212+02:00
https://orkg.org/property/HAS_METRIC,HAS_METRIC,metric,Metrics are used to monitor and measure the performance of a model during training and testing.,2022-12-01T17:27:53.250896Z
https://orkg.org/property/P186127,P186127,Metric Name,,2026-02-04T09:46:15.199609775+01:00
https://orkg.org/property/P175043,P175043,metric results,,2025-07-01T17:20:36.055614068+02:00
https://orkg.org/property/P147010,P147010,metrics,"Quantitative measures used to evaluate the performance and effectiveness of models or systems, aiding in comparison, fine-tuning, and objective assessment of results.",2024-06-12T18:15:59.625436817+02:00
https://orkg.org/property/P58035,P58035,Micro F1,,2022-06-19T22:58:44.867023Z
https://orkg.org/property/P71035,P71035,micro-averaged F-measure ,,2022-09-15T17:38:30.672652Z
https://orkg.org/property/P71080,P71080,micro-F1,,2022-09-28T16:29:39.677086Z
https://orkg.org/property/P71043,P71043,micro-Fmeasure,,2022-09-18T15:07:12.443999Z
https://orkg.org/property/P71042,P71042,micro-precision,,2022-09-18T15:06:23.355457Z
https://orkg.org/property/P71044,P71044,micro-recall,,2022-09-18T15:07:30.140864Z
https://orkg.org/property/P147083,P147083,microbiological method type,,2024-06-24T02:37:59.97768138+02:00
https://orkg.org/property/P44091,P44091,Microneedles structure,,2021-12-31T11:31:09.448971+01:00
https://orkg.org/property/wikidata:P5589,wikidata:P5589,microstructure,,2024-04-15T13:50:26.823006123+02:00
https://orkg.org/property/P151069,P151069,min batch size,"minimum batch size
",2024-07-25T11:13:21.673452031+02:00
https://orkg.org/property/sh:minCount,sh:minCount,min count,Specifies the minimum number of values in the set of value nodes.,2023-03-28T13:15:43.361208+02:00
https://orkg.org/property/P198034,P198034,min size,,2026-06-03T14:51:34.30555904+02:00
https://orkg.org/property/P198224,P198224,minimization algorithm,,2026-06-08T10:06:28.091048166+02:00
https://orkg.org/property/P37554,P37554,Minimmum inhibition concentration (MIC) average,,2021-05-31T21:20:17.608704+02:00
